Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,$/MWh,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Load_MW_z1,Load_MW_z2,Load_MW_z3,Load_MW_z4,Load_MW_z5,Load_MW_z6,Load_MW_z7,Load_MW_z8,Load_MW_z9,Load_MW_z10,Load_MW_z11,Load_MW_z12,Load_MW_z13,Load_MW_z14,Load_MW_z15,Load_MW_z16,Load_MW_z17,Load_MW_z18,Load_MW_z19,Load_MW_z20,Load_MW_z21,Load_MW_z22,Load_MW_z23,Load_MW_z24,Load_MW_z25,Load_MW_z26
,,,,,,,,6551,12121,14446,22294,34004,12299,16971,9140,19585,21058,19634,7457,6862,11261,10412,26343,27661,9070,7198,4448,12659,21143,21599,27286,18624,46368,2206
,,,,,,,,6552,11954,14670,22644,31912,11539,16168,8625,19407,19822,19251,6921,6452,10666,9764,24683,26202,8834,6789,4216,12358,20479,21044,26424,18653,45590,2171
,,,,,,,,6553,11701,14539,22448,30551,10875,15699,8346,19276,19026,18492,6537,6143,10183,9284,23496,25311,8454,6536,4021,12047,20021,20783,26019,18695,44296,2109
,,,,,,,,6554,11325,14042,21681,29033,10171,15351,8126,19260,18580,17472,6185,5858,9734,8895,22274,24447,8078,6402,3925,11920,19418,20385,25336,17657,43722,2077
,,,,,,,,6555,10815,13160,20317,27476,9609,14906,7933,18707,18122,16725,5942,5626,9377,8465,21257,23623,7966,6213,3831,11587,18665,19644,24209,16850,42617,2016
,,,,,,,,6556,10509,12593,19439,26027,9218,14491,7753,18043,17708,16316,5729,5434,9093,8105,20439,22831,7695,6062,3731,11160,18037,18796,22989,16067,40996,1930
,,,,,,,,6557,10060,11899,18355,25192,8987,14257,7732,17314,17502,15521,5629,5346,8897,8037,20088,22496,7510,5943,3678,10755,17843,18068,22045,15232,39232,1835
,,,,,,,,6558,9687,11252,17343,23841,8768,14106,7836,16970,17664,15065,5563,5290,8752,7970,19888,22207,7345,5929,3710,10518,17238,17396,20958,14409,37928,1761
,,,,,,,,6559,9333,10679,16445,23274,8609,13978,7888,16178,17906,14652,5539,5269,8637,7682,19424,21943,7377,5938,3702,10165,16967,16290,19810,13737,36313,1670
,,,,,,,,6560,9106,10226,15734,23817,8998,13908,8079,15503,17896,14619,5748,5419,8594,8084,19984,22496,7305,5848,3660,9916,17130,16165,19485,12894,34731,1585
,,,,,,,,6561,8775,9815,15087,24797,9444,14277,8398,15147,18613,14666,6086,5700,8688,8575,21062,23310,7098,5998,3728,9853,17158,16547,19644,11798,33781,1538
,,,,,,,,6562,8585,9310,14302,26030,10388,14607,8688,15119,19066,14674,6574,6125,9056,9226,22375,24407,7054,6125,3846,9985,17513,16893,20045,11073,34184,1551
,,,,,,,,6563,8444,8819,13552,26847,11084,14930,8790,15166,19634,15630,6855,6350,9414,9274,22897,24822,7207,6294,3973,10185,17537,17157,20125,11159,34577,1564
,,,,,,,,6564,8667,8841,13586,29635,12081,15590,9147,15004,19961,16277,7352,6777,9831,10302,24886,26618,7440,6388,4114,10222,19045,18212,21121,11325,34455,1561
,,,,,,,,6565,8877,9131,14031,32637,12463,16370,9303,15762,21040,16802,7503,6910,10337,10642,25695,27512,7679,6822,4365,10684,20266,19565,22617,11621,35785,1628
,,,,,,,,6566,9099,9489,14585,34947,12551,16858,9363,16670,21561,17013,7636,7005,10504,10862,26180,28048,8341,7119,4583,11058,20573,20244,23533,12110,37747,1735
,,,,,,,,6567,9593,10415,16012,36320,12501,17113,9390,16811,21763,18197,7653,7032,10591,11023,26360,28276,8399,7306,4713,11134,20454,20498,23743,13316,38514,1781
,,,,,,,,6568,10077,11411,17552,37972,12647,17367,9538,16826,22035,18720,7795,7107,10688,11273,26996,28838,8591,7450,4811,11210,21031,20569,24309,14212,39018,1811
,,,,,,,,6569,10446,12276,18889,37660,12242,17406,9501,17407,22517,19201,7670,7019,10638,11098,26557,28320,8702,7714,4948,11534,20471,20698,24514,15124,40478,1891
,,,,,,,,6570,10935,13144,20225,37457,12458,17277,9644,17211,22443,19279,7801,7115,10616,11221,27007,28657,9086,7671,4942,11558,21384,20711,24765,16136,40497,1895
,,,,,,,,6571,11379,13971,21513,38692,12809,17657,10036,17448,22961,19807,8055,7320,10818,11505,28013,29172,8990,7737,4971,11728,22266,21415,25960,16486,40781,1914
,,,,,,,,6572,11472,14204,21874,38837,13182,18219,10412,18505,23992,19242,8371,7601,11244,11871,29048,30059,9200,8085,5127,12310,22025,21649,26682,16636,42798,2014
,,,,,,,,6573,11598,14422,22225,37576,13618,18098,10131,19062,23116,19416,8315,7557,11551,11910,29084,30629,9266,7931,4989,12635,21545,21290,26472,17484,44172,2082
,,,,,,,,6574,11952,14702,22671,35916,13244,17579,9799,19130,22110,20160,7961,7247,11356,11219,27921,29554,9426,7662,4758,12544,20873,20608,25855,18080,43861,2072
,,,,,,,,6575,12115,15374,23717,34385,12342,16708,9207,18906,20825,20022,7383,6794,10837,10489,26114,27952,9390,7239,4482,12145,20347,19726,25005,18217,42774,2029
,,,,,,,,6576,12082,15603,24079,32429,11391,15988,8803,18524,19692,19374,6778,6316,10293,9712,24409,26612,9123,6732,4200,11618,19977,19118,24333,18051,40837,1943
,,,,,,,,6577,11785,15279,23588,31158,10768,15774,8733,18166,19210,18268,6205,6010,9954,9396,23607,26293,8705,6490,4056,11258,19930,18870,23987,17756,39924,1903
,,,,,,,,6578,11409,14501,22392,29774,10086,15591,8604,18664,19133,17063,5859,5722,9756,8924,22472,25522,8384,6462,4043,11252,19487,18570,23378,16735,40392,1917
,,,,,,,,6579,10930,13647,21080,28426,9594,15248,8467,18142,18754,16365,5634,5524,9484,8565,21683,24946,8327,6289,3957,10980,19091,18147,22812,15793,39173,1849
,,,,,,,,6580,10640,12984,20085,27748,9295,15123,8528,17425,18653,16270,5532,5438,9323,8611,21224,24629,8076,6213,3921,10665,19607,17961,22463,15003,37903,1779
,,,,,,,,6581,10372,12178,18830,28232,9037,15324,8864,16916,19215,15627,5486,5385,9264,8389,21120,24736,7905,6290,3975,10522,20737,18296,22719,14120,36787,1710
,,,,,,,,6582,10064,11559,17872,27965,8899,15825,9661,16738,20657,15345,5641,5555,9410,8850,22074,25640,7846,6563,4194,10630,21434,18745,23913,13362,37066,1706
,,,,,,,,6583,9823,11131,17199,26005,9136,16436,10170,16578,22488,15367,5986,5873,9826,8933,23124,26779,7886,7055,4497,11160,19724,18706,23828,12947,38063,1726
,,,,,,,,6584,9822,10616,16393,25309,10680,16624,10335,15612,22086,15977,6548,6411,10505,9700,24897,28546,7947,6999,4466,10756,19487,18324,22541,12428,36227,1633
,,,,,,,,6585,9765,10466,16152,26634,11931,16960,10732,15082,22332,16890,7046,6906,11114,10474,26432,29806,7797,7004,4467,10484,20482,19127,23034,11740,35004,1575
,,,,,,,,6586,9579,10498,16201,28825,12681,17828,11225,15689,23265,17250,7553,7382,11737,11131,27973,31297,8014,7316,4660,10980,21653,20389,24274,11155,36490,1637
,,,,,,,,6587,9534,10458,16141,29797,13071,18486,11532,16550,24302,17833,7810,7615,12116,11392,28595,32092,8390,7764,4926,11597,21948,21270,25086,11402,38644,1735
,,,,,,,,6588,9921,10786,16641,32881,14382,19420,12002,16903,24701,18412,8419,8080,12675,12443,31344,34546,8625,7920,5086,11867,23873,22709,26643,11874,40137,1807
,,,,,,,,6589,10250,11252,17351,35571,15247,20339,12162,17906,25984,19154,8589,8223,13270,12625,31950,35107,8709,8441,5406,12478,24633,23599,27956,12373,42862,1951
,,,,,,,,6590,10570,11776,18153,36343,14474,20177,11982,18516,26271,19488,8362,8070,13212,12189,30981,34045,9396,8704,5507,12933,23540,23041,27773,13426,45009,2060
,,,,,,,,6591,11205,13105,20209,36132,13881,19433,11652,17836,25659,21779,8156,7902,12937,11822,30103,32835,9585,8536,5372,12696,22668,22049,27127,14660,44657,2041
,,,,,,,,6592,11639,14079,21714,36647,13711,19023,11461,17433,24992,22197,8178,7889,12661,11843,30152,32460,9370,8284,5224,12509,22706,21732,27070,15346,44639,2037
,,,,,,,,6593,11795,14913,22997,36716,13585,18973,11301,17492,24869,21117,8264,7904,12593,11810,30293,32342,9344,8227,5182,12564,23156,21858,27366,15782,45558,2084
,,,,,,,,6594,11989,15618,24086,36475,13514,18985,11229,17594,24792,20353,8295,7864,12445,11882,30275,32259,9545,8172,5176,12554,23715,21843,27556,16546,46022,2116
,,,,,,,,6595,12391,16404,25306,36963,13675,19071,11628,17624,24966,20446,8334,7850,12470,12062,30848,32515,9480,8084,5138,12513,24337,22058,28525,16942,45860,2118
,,,,,,,,6596,12522,16746,25848,36549,14157,19482,11786,18366,25446,20568,8587,8098,12792,12399,31918,33499,9460,8302,5221,13024,23901,22202,29268,17123,47201,2189
,,,,,,,,6597,12538,16693,25787,35196,14641,19289,11395,18875,24707,20578,8449,7969,12983,12291,31654,33484,9455,8191,5128,13365,23354,22013,29181,17801,48012,2236
,,,,,,,,6598,12759,17032,26330,33856,14393,18792,10939,18879,23602,20992,8090,7654,12725,11820,30510,32461,9674,7914,4913,13243,22798,21504,28743,18240,47307,2212
,,,,,,,,6599,12783,17674,27332,32859,13688,17943,10252,18434,22217,21073,7530,7173,12236,11102,28469,30733,9694,7452,4645,12765,22321,20728,27910,18280,45377,2129
,,,,,,,,6600,12625,17919,27726,31469,12633,17215,9710,17717,21106,20574,6957,6692,11525,10463,26604,29159,9446,7023,4387,12139,22153,20057,27164,18117,42754,2011
,,,,,,,,6601,12324,17651,27322,30860,11644,16645,9267,17358,20413,19628,6483,6260,10854,9626,25011,27739,9089,6824,4261,11739,21083,19566,26347,17675,41345,1947
,,,,,,,,6602,11902,16738,25913,29392,11135,16151,8985,16534,19651,18582,6189,6013,10448,9279,23938,26827,8654,6603,4141,11425,20734,19103,25757,16532,40368,1897
,,,,,,,,6603,11260,15123,23403,27811,9832,15711,8699,16089,19225,17819,5814,5698,10070,8907,22808,25805,8323,6445,4049,11050,20258,18617,24688,15588,38972,1823
,,,,,,,,6604,10799,14051,21732,26583,9445,15467,8684,15484,18904,17010,5692,5594,9778,8848,22330,25507,8113,6244,3988,10603,20770,18341,23826,14621,37350,1736
,,,,,,,,6605,10387,13013,20120,27571,9005,15450,8954,15300,19427,16289,5514,5439,9504,8660,21672,25066,7857,6262,4043,10461,21840,18340,23634,13714,36496,1683
,,,,,,,,6606,10043,12047,18622,27613,9122,15942,9784,15188,20627,15733,5792,5703,9675,9403,23045,26295,7804,6436,4199,10502,23272,19070,24733,13006,36642,1673
,,,,,,,,6607,9797,11377,17576,26049,9295,16752,10356,16106,22721,15518,6138,6021,10115,9577,24159,27332,7796,7114,4539,11105,21420,18911,23832,12600,38672,1749
,,,,,,,,6608,9829,10850,16751,24657,10835,16856,10495,15177,22290,15581,6754,6610,10715,10207,26104,29132,8039,6980,4509,10710,21170,17826,22071,12306,37149,1672
,,,,,,,,6609,9822,10907,16831,25322,12017,17264,10867,14832,22455,16690,7270,7126,11304,10922,27743,30319,7943,6995,4452,10467,22098,19295,22743,11809,35514,1596
,,,,,,,,6610,9762,10909,16835,27328,12772,18013,11352,15543,23410,17043,7746,7573,11948,11579,29527,31774,7960,7267,4584,11034,23513,20061,23965,11136,36855,1652
,,,,,,,,6611,9579,10735,16569,28288,13154,18697,11597,16552,24426,17615,7981,7786,12407,11754,30267,32650,8254,7654,4801,11694,23821,21063,24634,11267,38768,1739
,,,,,,,,6612,9785,10999,16970,31025,14371,19580,12067,16976,24969,18223,8603,8264,12910,13057,32995,35020,8532,7855,4967,12042,26343,22556,26190,11680,40220,1809
,,,,,,,,6613,10159,11594,17878,33647,15270,20463,12217,18263,26281,19264,8775,8403,13528,13026,33620,35564,8741,8430,5345,12800,27624,23391,27450,12224,42901,1952
,,,,,,,,6614,10561,12161,18747,33795,14583,20234,12110,19104,26645,19713,8524,8222,13383,12679,32560,34772,9460,8667,5495,13440,27032,23158,27272,13188,45355,2075
,,,,,,,,6615,11003,13429,20709,33439,14049,19558,11790,18769,25968,22045,8304,8034,13151,12395,31505,33728,9563,8541,5389,13455,26240,21987,26324,14343,45379,2073
,,,,,,,,6616,11597,14444,22277,33905,13871,19140,11656,18476,25401,22327,8324,8014,12917,12475,31616,33643,9535,8373,5285,13423,26475,21562,26148,15017,45371,2069
,,,,,,,,6617,11735,15227,23482,33990,13796,19265,11498,18569,25333,21197,8470,8079,12878,12640,32034,33741,9473,8388,5295,13567,26440,21601,26152,15533,46182,2112
,,,,,,,,6618,12003,15813,24388,34010,13795,19316,11380,18590,25017,20342,8590,8118,12728,12671,32211,33699,9742,8328,5256,13558,26707,21556,26057,16288,46454,2136
,,,,,,,,6619,12404,16520,25485,34957,14029,19362,11726,18202,25138,20358,8716,8188,12660,12917,32753,33912,9787,8182,5172,13312,27363,21784,26957,16707,46056,2128
,,,,,,,,6620,12440,16800,25933,34953,14471,19685,11961,18793,25636,20258,8817,8290,12858,13436,33552,34880,9736,8371,5215,13449,27196,22169,28026,16900,47147,2188
,,,,,,,,6621,12519,16712,25819,33961,14710,19601,11625,19225,24960,20193,8662,8144,13147,13678,33415,35209,9754,8301,5133,13508,26743,22062,27846,17622,48006,2236
,,,,,,,,6622,12803,17015,26306,32696,14391,19028,11098,19050,23744,20644,8347,7874,12912,13430,32441,34312,9956,7942,4899,13149,25905,21510,27140,18163,47082,2202
,,,,,,,,6623,12972,17629,27263,31755,13699,18259,10402,18531,22431,20784,7790,7398,12438,12894,30478,32612,9969,7483,4644,12500,25618,20780,26134,18278,44885,2107
,,,,,,,,6624,12793,17756,27474,30362,12649,17415,9823,17769,21359,20239,7226,6928,11746,12139,28602,30851,9762,7000,4408,11790,24935,20233,25345,18090,42377,1995
,,,,,,,,6625,12502,17473,27047,29223,11635,16809,9422,17392,20638,19444,6588,6343,11050,11250,25515,29222,9393,6747,4282,11330,24343,19896,25009,17585,40868,1926
,,,,,,,,6626,12111,16538,25602,27944,11042,16310,9114,16808,19817,18469,6339,6147,10617,10979,24989,28203,8930,6529,4141,10875,23483,19460,24135,16413,40081,1885
,,,,,,,,6627,11393,14903,23061,26335,9951,15806,8868,16450,19431,17798,5983,5855,10227,10492,24044,27104,8468,6363,4059,10612,22571,18907,23069,15530,38619,1808
,,,,,,,,6628,10895,13987,21633,25661,9612,15526,8841,15733,19071,17054,5858,5751,9968,10320,23724,26706,8276,6182,3994,10203,22721,18512,22358,14635,37099,1725
,,,,,,,,6629,10405,13099,20251,26080,9170,15555,9125,15521,19559,16445,5684,5603,9725,9972,23128,26158,7981,6260,4031,10148,23458,18482,22309,13743,36215,1670
,,,,,,,,6630,10078,12218,18884,26498,9248,16162,9983,15336,20782,15937,6129,5991,9889,10661,25644,27540,7925,6454,4200,10227,23950,18962,23086,12962,36366,1661
,,,,,,,,6631,9838,11495,17757,24812,9432,16912,10546,16264,22891,15820,6402,6264,10306,10690,26274,28455,7913,7109,4550,11060,21833,18578,22641,12580,38328,1734
,,,,,,,,6632,9814,10976,16945,23867,11000,17020,10681,15317,22557,15908,6951,6792,11015,10708,26908,29568,8109,7011,4522,10662,21173,17884,21156,12181,36934,1663
,,,,,,,,6633,9920,10819,16693,24833,12325,17327,11007,14848,22700,17443,7418,7264,11681,10933,27709,30297,8029,7004,4537,10429,21729,18452,21756,11645,35338,1588
,,,,,,,,6634,9820,10649,16432,26693,13072,18051,11440,15474,23656,17733,7809,7631,12267,11717,28833,31615,8144,7303,4723,10944,23136,19648,23163,10985,36844,1652
,,,,,,,,6635,9755,10634,16410,27937,13447,18672,11683,16549,24705,18739,7971,7774,12619,11432,28964,32164,8583,7729,4986,11667,23530,20717,24286,11163,39184,1759
,,,,,,,,6636,9994,11003,16975,31269,14535,19613,12071,17147,25183,19431,8447,8114,13082,12290,30894,34106,8913,7961,5159,12128,25921,22210,25976,11605,40970,1844
,,,,,,,,6637,10212,11519,17763,34160,15360,20596,12245,18442,26509,20318,8598,8209,13633,12857,32228,35144,9257,8529,5512,12995,27106,23409,27425,12135,43972,2000
,,,,,,,,6638,10483,11956,18431,34512,14731,20517,12095,19344,26937,20677,8354,8011,13534,12710,31453,34367,9842,8804,5674,13670,26386,23397,27370,13082,46666,2134
,,,,,,,,6639,10831,13116,20227,34067,14213,19917,11768,19070,26335,23140,8169,7827,13226,12965,30688,33548,9977,8703,5577,13762,25647,22664,26582,14305,47215,2156
,,,,,,,,6640,11416,13870,21393,34442,14056,19531,11645,18766,25774,22759,8189,7783,13034,12830,31040,33286,9940,8604,5452,13811,25797,22439,26519,14984,47969,2188
,,,,,,,,6641,11434,14283,22026,34481,14040,19500,11617,18980,25664,21427,8326,7812,13010,13071,31748,33322,9861,8636,5463,14045,26101,22419,26625,15455,49461,2262
,,,,,,,,6642,11554,14799,22823,34669,14060,19585,11601,19098,25589,20351,8465,7837,12962,13116,32271,33191,10185,8658,5455,14045,26537,22205,26544,16223,50358,2315
,,,,,,,,6643,11717,15350,23681,35738,14279,19586,11967,18867,25834,20285,8745,8016,12971,13558,33787,33559,10103,8524,5393,13758,27003,22376,27254,16548,49801,2301
,,,,,,,,6644,11517,15579,24049,35492,14713,20074,12077,19506,26339,19993,9134,8359,13301,14262,35580,34853,9990,8713,5454,13921,26705,22517,27776,16704,50660,2352
,,,,,,,,6645,11893,15356,23727,34451,14933,19894,11753,19995,25505,19902,9345,8536,13420,14482,36530,35373,9824,8560,5328,13904,26127,22248,27349,17341,51213,2388
,,,,,,,,6646,12239,15422,23845,33353,14683,19405,11213,19947,24418,20340,9352,8537,13153,14389,36354,34687,9880,8277,5095,13622,25483,21577,26550,17721,50258,2353
,,,,,,,,6647,12433,15896,24586,32424,13927,18577,10518,19747,23117,20493,9113,8336,12677,13957,35263,33167,9884,7853,4818,13106,25081,20748,25516,17915,48330,2270
,,,,,,,,6648,12369,15994,24749,30939,12956,17670,9966,19051,21990,20088,8699,8013,11924,13243,33541,31607,9657,7389,4574,12350,24206,20055,24651,17805,45495,2143
,,,,,,,,6649,11975,15745,24370,29889,11894,16941,9542,18628,21135,19383,8247,7641,11195,12824,31952,30132,9244,7059,4384,11855,23854,19549,23633,17360,43735,2063
,,,,,,,,6650,11695,14869,23014,28609,11200,16359,9217,18045,20238,18569,7696,7219,10572,12319,30659,28980,8641,6751,4201,11339,23034,18922,22892,16370,42544,2004
,,,,,,,,6651,11064,13535,20941,27048,10130,15919,8978,17609,19743,17674,7083,6731,10192,11658,28875,27747,8133,6541,4064,11030,22103,18328,21980,15524,41116,1929
,,,,,,,,6652,10664,12714,19659,26508,9758,15645,8940,16811,19315,17042,6774,6493,9898,11296,27622,27159,7897,6361,3966,10546,22296,18137,21615,14712,39351,1834
,,,,,,,,6653,10320,12157,18790,26917,9282,15616,9168,16404,19735,16442,6412,6208,9637,10805,26427,26496,7656,6420,3976,10417,23184,18162,21656,13898,38352,1773
,,,,,,,,6654,9945,11392,17604,27046,9406,16225,9981,16181,20875,15857,6431,6277,9810,10921,27052,27466,7638,6605,4134,10506,23338,18843,23003,13080,38570,1766
,,,,,,,,6655,9716,10687,16504,25561,9552,17005,10511,17035,22908,15819,6692,6543,10237,10902,27620,28444,7649,7266,4506,11351,21213,18842,22720,12725,40860,1855
,,,,,,,,6656,9754,10237,15799,24961,11119,16861,10445,16010,22586,16005,7178,7007,10832,10780,27676,29333,7858,7133,4535,10926,20553,18096,21110,12236,39058,1765
,,,,,,,,6657,9774,10114,15602,26386,12449,17161,10741,15483,22777,17595,7578,7419,11359,10859,28200,29975,7892,7160,4521,10820,21414,18576,21690,11855,37649,1698
,,,,,,,,6658,9671,10100,15582,28764,13230,17899,11141,16202,23760,18127,7972,7793,11971,11201,29190,31201,8114,7470,4692,11473,22501,19842,23073,11188,39483,1776
,,,,,,,,6659,9629,10106,15596,30146,13601,18626,11391,17355,24729,19266,8120,7924,12421,11263,29129,31987,8481,7873,4912,12279,22879,20974,24110,11483,41987,1890
,,,,,,,,6660,10073,10501,16201,33622,14639,19515,11745,17974,25099,19962,8546,8218,13052,12149,31088,34135,8845,7994,5028,12707,25138,22710,25889,11933,43793,1975
,,,,,,,,6661,10312,11030,17011,36623,15451,20688,12048,19330,26398,20902,8773,8364,13660,12711,32450,35327,9080,8516,5351,13492,26481,24030,27544,12472,47480,2164
,,,,,,,,6662,10687,11432,17626,37256,14808,20712,12007,20449,26768,21305,8542,8166,13756,12418,31713,34737,9678,8667,5429,14068,25935,24122,27809,13233,50609,2320
,,,,,,,,6663,11132,12222,18852,36792,14229,20154,11730,20303,25956,23698,8398,8010,13577,12432,30974,34022,9757,8362,5242,13945,25566,23508,27432,14439,51335,2351
,,,,,,,,6664,11321,12672,19551,36944,14028,19774,11587,20086,25205,22970,8469,8010,13386,12622,31559,34006,9541,8026,5050,13795,25618,23319,27489,14795,51827,2374
,,,,,,,,6665,11204,12635,19489,36690,13942,19666,11503,20404,25038,21522,8627,8050,13241,12850,32235,34068,9233,7952,5009,13856,25407,23320,27573,15079,53043,2439
,,,,,,,,6666,11251,12642,19499,36407,13948,19501,11471,20484,24998,20387,8715,8029,13058,12855,32563,33808,9477,7883,4992,13756,25561,22978,27117,15576,53289,2464
,,,,,,,,6667,11343,12962,19998,37159,14170,19560,11894,20165,25439,20280,8919,8140,13049,12986,33478,33786,9269,7870,5015,13562,26003,22869,27656,15908,52479,2440
,,,,,,,,6668,11462,13180,20349,36900,14592,20081,12055,20760,25906,19929,9343,8521,13226,13511,35155,34947,9326,8137,5152,13902,25559,23094,28522,16020,53920,2516
,,,,,,,,6669,11513,13084,20218,35744,14820,20045,11725,21167,25117,19876,9529,8675,13265,13714,35840,35415,9556,8005,5080,13986,24966,22902,28415,16807,54770,2565
,,,,,,,,6670,11854,13322,20598,34195,14578,19653,11253,21258,24149,20488,9487,8634,13008,13586,35746,34720,9756,7781,4914,13771,23998,22212,27655,17461,54355,2557
,,,,,,,,6671,12031,14145,21875,33007,13946,18871,10571,20847,22872,20697,9159,8356,12602,12988,34503,33026,9763,7411,4705,13242,23442,21478,26618,17508,52546,2481
,,,,,,,,6672,11948,14395,22270,31453,12960,18086,10030,20077,21927,20253,8668,7967,11943,12180,32479,31251,9749,7065,4526,12562,22947,20959,25749,17358,49940,2366
,,,,,,,,6673,11759,14157,21908,30259,11812,17555,9531,19578,21025,19545,8189,7576,11273,11841,31383,29957,9460,6830,4365,12072,22277,20495,25202,16890,47851,2269
,,,,,,,,6674,11386,13358,20670,28794,11217,16904,9158,19012,19925,18739,7684,7186,10770,11383,29845,28717,8814,6581,4192,11525,21520,19857,24275,15951,45967,2179
